symbol,profit_factor,total_return,win_rate,mdd,num_trades,sharpe,data_start,data_end
OXTUSDT,0.8803256425769953,-17.78822112642935,30.18867924528302,-51.505937617523024,53,-0.06614468286385197,2023-08-11,2025-12-20
PARTIUSDT,0.881598311564135,-7.903943656231094,29.411764705882355,-29.271414319401217,17,0.021465616052142335,2025-03-25,2025-12-20
PAXGUSDT,1.9034422005270488,8.7178433174385,25.0,-7.319695706709972,12,0.3707030634047362,2025-03-27,2025-12-20
PENDLEUSDT,0.8656188637181412,-42.74717510664342,28.30188679245283,-80.87954091209107,53,-0.0702538600620636,2023-07-28,2025-12-20
PENGUUSDT,1.1108017788506186,10.1912738794391,41.17647058823529,-38.51752897831521,17,0.15099478681278203,2024-12-17,2025-12-20
PEOPLEUSDT,0.6350472537490288,-175.877462712725,46.06741573033708,-235.0930488223508,89,0.02543284054054479,2021-12-24,2025-12-20
PERPUSDT,1.301601208578176,74.78335522342927,41.17647058823529,-41.45259950067536,51,0.25095117847110743,2023-03-06,2025-12-28
PHAUSDT,0.9947257639148177,-0.4387176375677537,30.434782608695656,-40.20973468057933,23,-0.0002535782542918558,2024-12-30,2025-12-20
PHBUSDT,1.0354987134555265,13.435609021664785,34.42622950819672,-63.253277221419054,61,0.2586379967089262,2023-02-16,2025-12-20
PIPPINUSDT,0.19375193844242453,-156.00275020195147,28.57142857142857,-107.73261960601694,21,-1.4789219914425191,2025-01-24,2025-12-20
PIXELUSDT,1.406944796695872,85.22746294392299,40.0,-49.42584604135752,35,0.4901693671627575,2024-02-19,2025-12-20
PNUTUSDT,0.7334993869365217,-24.288325657752363,40.909090909090914,-46.138326153368965,22,-0.28257378696841984,2024-11-11,2025-12-20
POLUSDT,1.2264693019990254,12.767237813485522,40.0,-27.508244889597293,25,-0.1713502575908429,2024-09-13,2025-12-20
POLYXUSDT,1.1889998711535807,22.196228192255376,38.297872340425535,-34.15661997005793,47,0.2034690492093052,2023-10-25,2025-12-20
PONKEUSDT,1.8221879703177752,65.55563512749991,66.66666666666666,-22.83053602058447,18,0.6610556213152585,2024-11-04,2025-12-28
POPCATUSDT,0.8028862142450883,-24.282521318275364,46.666666666666664,-53.7703169050957,30,-0.22938111116860363,2024-08-22,2025-12-20
PORT3USDT,0.05557425325465267,-95.21014841278918,16.666666666666664,-93.27346438487561,12,-2.602909861992094,2025-06-04,2025-12-28
PORTALUSDT,2.9339089315633444,419.55594384917293,57.14285714285714,-24.268986299102682,28,1.393633152452934,2024-02-29,2025-12-20
POWRUSDT,0.6205228183223646,-41.497080953559816,34.04255319148936,-59.18260734300959,47,-0.5633060313005771,2023-10-27,2025-12-20
PROMPTUSDT,0.827625108015844,-15.66418766776766,46.666666666666664,-48.842902585951975,15,-0.13674984259675252,2025-04-11,2025-12-20
PROMUSDT,0.32772209081233206,-39.28792691967076,20.588235294117645,-39.93753457248349,34,-1.8031734867219804,2025-01-15,2025-12-20
PUFFERUSDT,0.6152117723359751,-13.991618110711757,27.27272727272727,-33.535989797732476,11,-0.6840293203551289,2025-06-04,2025-12-20
PUNDIXUSDT,0.9171169323825981,-2.2592091105479772,41.66666666666667,-21.178894881564577,12,-0.4034680870626698,2025-04-30,2025-12-20
PYTHUSDT,0.7409495600771053,-47.911354619823584,39.53488372093023,-71.73375061495132,43,-0.3913538004879722,2023-11-22,2025-12-20
QNTUSDT,0.8882032758692852,-14.519175949017482,33.33333333333333,-39.2752521264166,60,-0.15762316452144037,2022-10-20,2025-12-20
QTUMUSDT,0.843621617014725,-49.23428740127689,30.526315789473685,-71.30506849147949,95,-0.22606931478162878,2021-11-11,2025-12-20
QUICKUSDT,0.3708223946946093,-52.81301964000769,22.857142857142858,-60.922045867229755,35,-1.8420326799446383,2024-09-06,2025-12-28
RADUSDT,0.2905387051722401,-42.612772454746676,29.166666666666668,-43.06570969008934,24,-1.1194843818608577,2023-05-10,2025-12-28
RAREUSDT,0.5086201579228689,-43.52819204447198,27.586206896551722,-64.97793201402867,29,-0.8972423979620453,2024-08-15,2025-12-20
RAYSOLUSDT,1.004231952958447,0.3044776085835643,38.88888888888889,-39.94860850413859,18,0.021635115916592267,2024-12-10,2025-12-20
RAYUSDT,2.5086173652232944,135.0168221558905,40.0,-23.323559267347328,20,0.4071829435278012,2021-08-20,2025-12-28
RDNTUSDT,0.8392875899477035,-32.12022448369205,43.75,-61.06080691780662,48,-0.04264685208461345,2023-04-05,2025-12-20
REDUSDT,0.1918964670688021,-81.87131108506756,20.0,-83.71950334238328,20,-2.0073611966779574,2025-03-06,2025-12-20
REEFUSDT,1.0575113616712324,19.210198398905387,40.845070422535215,-42.11971679854691,71,0.22546715624728728,2021-02-22,2025-12-28
REIUSDT,1.2042119553067876,18.829961063128643,44.44444444444444,-39.31235258149714,27,0.07433727898624269,2024-09-27,2025-12-28
RENDERUSDT,1.0509710743530785,3.1106133019225046,37.03703703703704,-39.57256791667449,27,-0.3781118498633148,2024-07-26,2025-12-20
RENUSDT,0.5327369998536283,-90.67577636644481,25.510204081632654,-91.78055724362706,98,-0.6520011409056736,2021-01-01,2025-12-28
REZUSDT,0.9820530093784554,-3.343507761680653,33.33333333333333,-56.16420570216805,36,0.046846112955555796,2024-04-30,2025-12-20
RIFUSDT,1.071973933987075,12.17585939830288,31.70731707317073,-45.03115250839077,41,0.22027061886786395,2023-10-21,2025-12-20
RLCUSDT,0.692633607015159,-74.13855689922846,28.431372549019606,-83.34773983022139,102,-0.43795598837872485,2021-11-11,2025-12-20
RONINUSDT,1.5582307953449566,74.55766578518327,38.88888888888889,-36.27825643333428,36,0.5763510614600925,2024-02-06,2025-12-20
ROSEUSDT,1.304282918741603,156.8457324056817,38.15789473684211,-40.854141104861746,76,0.45612464939353736,2021-12-31,2025-12-20
RPLUSDT,0.7866354881930376,-25.91130622690364,32.0,-65.37441119054715,25,-0.476052937738616,2024-09-09,2025-12-20
RSRUSDT,1.143145074467306,85.3849522002292,34.5679012345679,-55.979522852646404,81,0.37584016769947326,2021-11-11,2025-12-20
RUNEUSDT,1.2351717540939933,69.27704280941158,40.229885057471265,-57.43152472684541,87,0.32973404235183873,2021-11-11,2025-12-20
RVNUSDT,1.0504557290409866,22.74165116572908,39.02439024390244,-67.29003003947341,82,0.24789313986304745,2021-11-11,2025-12-20
SAFEUSDT,1.6142396988598622,64.74073201731414,42.857142857142854,-31.367197121991623,21,0.7348203691443759,2024-10-25,2025-12-20
SAGAUSDT,1.287399942390715,58.470536592550815,40.0,-41.054620919672466,30,0.42793774418320385,2024-04-09,2025-12-20
SANDUSDT,1.43972635600962,798.417713357349,35.1063829787234,-39.15990130585419,94,0.43619349307365873,2021-01-25,2026-01-24
SANTOSUSDT,1.2292722824732787,13.04246582537678,37.5,-21.701671070749114,24,0.2693440918173985,2024-10-28,2025-12-20
SCRTUSDT,0.5836717352199637,-29.774103518031225,28.57142857142857,-46.484888667207066,21,-1.415062769041462,2024-11-21,2025-12-20
SCRUSDT,2.9667849689714467,152.34517956519645,56.25,-19.085506331981776,16,1.001127212189785,2024-10-22,2025-12-20
SCUSDT,1.2725454696699217,20.387859260899653,41.66666666666667,-43.279945423276594,24,0.06411083161316163,2021-04-12,2025-12-28
SEIUSDT,1.2918282031222825,78.47248546813186,40.909090909090914,-42.17942864759473,44,0.46641298381186047,2023-08-17,2025-12-20
SFPUSDT,0.4847540275805742,-90.90993343902856,21.100917431192663,-93.1626982516338,109,-1.2650805643743015,2021-11-11,2025-12-20
SHELLUSDT,1.0288172790524472,2.215920122427839,40.0,-45.42795876923018,15,0.08382296479703023,2025-02-17,2025-12-20
SIGNUSDT,0.452480251557071,-31.312443602140515,17.647058823529413,-38.77173267732047,17,-0.9224864310311812,2025-04-28,2025-12-20
SIRENUSDT,0.17068825914700192,-47.59164037116621,25.0,-55.3141019686566,16,-2.6663040364929125,2025-03-22,2025-12-20
SKLUSDT,1.1292760791391832,82.32068828474415,38.20224719101123,-55.31083310370863,89,0.3649146767335681,2021-11-11,2025-12-20
SKYAIUSDT,0.29994151764860694,-79.97078256470908,30.76923076923077,-81.8348345985628,13,-1.5158282390104363,2025-05-13,2025-12-20
SLERFUSDT,0.20461835580109522,-196.5496056558062,31.57894736842105,-177.14725948145357,19,-0.7755765490557681,2024-11-21,2025-12-28
SNTUSDT,0.07857611790988218,-28.346397950633474,8.333333333333332,-30.76368922230856,12,-1.374156567380884,2023-11-02,2025-12-28
SNXUSDT,0.7037029951806858,-79.15508209781376,30.337078651685395,-86.93801954625332,89,-0.6062309251178561,2021-11-11,2025-12-20
SOLUSDT,1.483208100748914,2005.203555774378,36.36363636363637,-33.7251255967497,110,0.5776354263764484,2021-01-01,2026-01-24
SOLVUSDT,1.0137224762591772,0.8427310685954259,22.22222222222222,-35.26337645806965,18,0.08010171008772331,2025-01-17,2025-12-20
SONICUSDT,1.3335642013388818,17.905692539676377,50.0,-32.67755966675639,16,-0.018740405187831446,2025-01-08,2025-12-20
SOPHUSDT,0.9388938975649186,-2.015748673514939,30.0,-23.566239115938977,10,0.09370077159906172,2025-05-28,2025-12-20
SPELLUSDT,1.0519939243766583,14.517411478553232,32.857142857142854,-50.66438113516348,70,0.23641976206374551,2022-09-06,2025-12-20
SPXUSDT,0.4154790701633463,-58.61399616135399,20.0,-70.58220492209455,25,-0.9593611072537828,2024-12-10,2025-12-20
SSVUSDT,1.125528363944361,45.18774908987213,40.67796610169492,-51.354279217876865,59,0.40277224212897184,2023-02-24,2025-12-20
STEEMUSDT,0.5017212148040915,-43.92380880442135,27.083333333333332,-57.19609044957606,48,-0.858839595082711,2023-11-08,2025-12-20
STGUSDT,0.6263287945852721,-57.62539828866316,37.68115942028986,-67.64852805434461,69,-0.5307869615380495,2022-08-25,2025-12-20
STMXUSDT,0.8868367074247346,-40.05202234813054,29.67032967032967,-69.95802496196653,91,-0.06561925014218664,2021-03-22,2025-12-28
STORJUSDT,1.0275505904117692,6.509960980251339,37.03703703703704,-39.485405415159505,81,0.0997485514018349,2021-11-11,2025-12-20
STOUSDT,0.3010395764461227,-36.56844754533305,12.5,-36.56844754533305,16,-1.5690799056187879,2025-04-12,2025-12-20
STPTUSDT,0.17405078281523206,-36.74983559768942,13.333333333333334,-38.25211573905189,15,-1.2066178950062707,2023-10-18,2025-12-28
STRKUSDT,1.1350434139795627,25.6517721696653,33.33333333333333,-52.70760303956755,33,0.15809528543611173,2024-02-20,2025-12-20
STXUSDT,1.2106170333762958,39.90338569838203,35.0,-50.645357299258634,60,0.32315811557945795,2023-02-21,2025-12-20
SUIUSDT,0.969453586436637,-6.555008018852937,36.36363636363637,-55.77743794961501,55,0.10686460684113275,2023-05-03,2025-12-20
SUNUSDT,0.1822363910278366,-52.70370647806419,29.629629629629626,-53.671648008433905,27,-1.8358342523756568,2024-08-22,2025-12-20
SUPERUSDT,0.8794934437942261,-25.308743524106582,31.818181818181817,-66.39657735345729,44,0.037073967191913824,2023-11-26,2025-12-20
SUSDT,1.6785965108483039,43.24201424343328,31.57894736842105,-31.64973299327039,19,0.3110741846953848,2025-01-16,2025-12-20
SUSHIUSDT,1.049959688889513,29.69453593881337,34.523809523809526,-65.96870237804676,84,0.2105300361420785,2021-11-11,2025-12-20
SWARMSUSDT,0.49344738604663707,-64.42986414240752,38.095238095238095,-64.42986414240751,21,-0.9178983873314911,2025-01-07,2025-12-20
SWELLUSDT,1.2827066293742813,28.7136739214263,38.095238095238095,-36.56427197615918,21,-0.05520679831661828,2024-11-08,2025-12-28
SXPUSDT,0.6922835946382135,-72.1114410426652,33.00970873786408,-82.38194708791634,103,-0.41388740212184494,2021-01-01,2025-12-28
SXTUSDT,0.9422310388315648,-2.0830014224375915,25.0,-31.314524028915958,12,-2.099490941838667,2025-05-02,2025-12-20
SYNUSDT,1.7796135914904863,60.67088737996815,50.0,-23.505892723128,24,0.5878870894335628,2024-08-16,2025-12-20
SYRUPUSDT,0.05658082563982002,-47.85696561629622,7.142857142857142,-47.85696561629622,14,-2.9206630238130327,2025-05-07,2025-12-20
SYSUSDT,1.222035869533145,18.657944155718642,39.285714285714285,-39.361545351443546,28,0.07189686889528701,2024-08-19,2025-12-20
TACUSDT,0.40261950587524764,-55.64875827913794,14.285714285714285,-61.94605531094918,14,-1.6493090365128769,2025-07-15,2025-12-20
TAOUSDT,0.5545303250044331,-56.09840895746919,35.294117647058826,-69.24321751905876,34,-0.9509338441682593,2024-04-11,2025-12-20
THETAUSDT,1.237230907881276,94.33429895382963,37.362637362637365,-50.59769559715244,91,0.35964192719726445,2021-11-11,2025-12-20
THEUSDT,0.8985780375397141,-17.206943855995327,33.33333333333333,-69.61544770400643,18,0.11933247385848704,2024-11-27,2025-12-20
TIAUSDT,1.3317875988097834,40.317207521867694,36.36363636363637,-47.84999936479043,44,0.36038152345582447,2023-10-31,2025-12-20
TLMUSDT,1.3599052299536705,66.68827836305755,41.66666666666667,-28.524006897600078,48,0.42259594705223474,2023-03-30,2025-12-20
TNSRUSDT,1.0763438214460646,17.183818338006084,39.285714285714285,-48.324531052508476,28,0.2982811550592272,2024-04-08,2025-12-20
TOKENUSDT,2.448555546322585,286.0359700655576,47.368421052631575,-37.45251741467992,38,0.8567911988749134,2023-11-03,2025-12-28
TONUSDT,0.7878567317593899,-18.199639495122845,38.88888888888889,-37.58935691305456,36,-0.23094986354665817,2024-03-01,2025-12-20
TRBUSDT,0.6997328723409172,-91.20437398105135,29.03225806451613,-94.54900931029357,93,-0.1925052092329198,2021-11-11,2025-12-20
TRUMPUSDT,1.3176882329738,19.763216245251837,41.17647058823529,-21.5835535411143,17,0.1487799309534073,2025-01-18,2025-12-20
TRUUSDT,0.9197371733048334,-18.656129919813925,33.33333333333333,-66.58539034935096,57,0.03330022877852071,2023-03-07,2025-12-20
TRXUSDT,0.8812701972964978,-18.514724247989278,24.509803921568626,-52.3796383721025,102,-0.052271301146988046,2021-11-11,2025-12-20
TSTUSDT,0.6550441556101051,-23.060262903447924,29.411764705882355,-37.41938019415423,17,-0.37182597945881196,2025-02-09,2025-12-20
TURBOUSDT,1.1490378451613201,16.28012164871069,50.0,-39.30524076590371,28,0.22996418598579937,2024-05-30,2025-12-20
TUSDT,0.8205608930734931,-37.31016812087242,32.25806451612903,-61.85566419567755,62,-0.33584108251001255,2023-02-01,2025-12-20
TUTUSDT,0.3711020880671937,-50.258172345761345,35.714285714285715,-62.11195091761047,14,-0.9878477246606971,2025-03-20,2025-12-20
TWTUSDT,0.5051014634037407,-42.547035776005075,30.23255813953488,-42.57919321324812,43,-0.954629719352837,2023-11-03,2025-12-20
UMAUSDT,0.6265355599982563,-60.40827173579051,29.03225806451613,-73.9176166107353,62,-0.25332444055862663,2023-05-10,2025-12-20
UNFIUSDT,0.4383844827879772,-93.90349043801717,26.373626373626376,-94.49704368565023,91,-0.7428704673831282,2021-02-19,2025-12-28
UNIUSDT,0.6036794919067879,-85.36089130593186,26.72413793103448,-89.06889542830257,116,-0.37755356639499316,2021-01-01,2026-01-24
USDCUSDT,0.0,-23.585215591600818,0.0,-23.46037549914,108,-5.180030007572787,2023-03-12,2025-12-20
USTCUSDT,0.7446518191033833,-33.43948625429941,31.11111111111111,-61.480465232645976,45,-0.3092435487395878,2023-11-27,2025-12-20
USUALUSDT,0.9236717398537068,-8.474783851981705,43.47826086956522,-27.235246869649416,23,0.13879491534276062,2024-12-18,2025-12-20
UXLINKUSDT,2.1879256838550325,119.63384105444005,38.095238095238095,-37.51717861588288,21,0.5027052704104863,2024-09-15,2025-12-28
VANAUSDT,0.7216085422684624,-25.015764097670846,22.727272727272727,-39.50865802446253,22,-0.3970226514180328,2024-12-16,2025-12-20
VANRYUSDT,1.8204368633456518,99.75475619893272,45.16129032258064,-28.425393925064572,31,0.6254119268156588,2024-03-13,2025-12-20
VELODROMEUSDT,1.6455823044130318,51.16513175859414,52.63157894736842,-27.653925287654136,19,0.4846495897677906,2024-12-13,2025-12-20
VETUSDT,1.2597700447454536,104.56434454832748,34.93975903614458,-46.5824490757358,83,0.3864403187383448,2021-11-11,2025-12-20
VICUSDT,2.1138146683878345,40.591349222371505,58.333333333333336,-19.930428379455098,12,0.7853508855265677,2025-03-12,2025-12-20
VIDTUSDT,1.2814644095629801,14.487238739000997,50.0,-32.66469676828764,10,-0.27753927437797604,2024-08-23,2025-12-28
VINEUSDT,0.21749446809582218,-75.13742276184767,20.0,-76.7768470205511,20,-1.8823676977104373,2025-01-24,2025-12-20
VIRTUALUSDT,1.2588127275091858,19.075178004321103,41.17647058823529,-38.26480491021568,17,0.23647609629623767,2024-12-10,2025-12-20
VOXELUSDT,1.6167118985803355,51.15385604989315,40.74074074074074,-44.358492376710146,27,0.5276434748253074,2024-08-20,2025-12-28
VTHOUSDT,2.0902772587914304,28.90417489258357,50.0,-11.949500703247429,18,0.7803546704610774,2025-01-22,2025-12-20
VVVUSDT,1.349670452472122,22.75167878819706,42.857142857142854,-16.18126870117173,14,0.5932188326704194,2025-01-29,2025-12-20
WALUSDT,0.9652618989658251,-1.6009105067621432,38.88888888888889,-37.22209325856147,18,-0.17915362715539063,2025-03-27,2025-12-20
WAVESUSDT,2.1595213857920874,462.17319992741454,41.37931034482759,-37.72330522141083,58,0.6569957723195322,2021-01-01,2025-12-28
WAXPUSDT,1.0007880559428826,0.0732829112314759,34.883720930232556,-38.502370238818884,43,0.04474918524344726,2023-10-18,2025-12-20
WCTUSDT,1.8612120879111869,29.19313557139811,45.45454545454545,-28.48810312725256,11,0.2457135720020184,2025-04-15,2025-12-20
WIFUSDT,1.1252068487229927,34.97974446725822,38.095238095238095,-60.262608281525296,42,0.38004492316594174,2024-01-18,2025-12-20
WLDUSDT,1.0075164398139553,1.930632664132692,32.075471698113205,-50.87091026267364,53,0.24579771047029866,2023-07-24,2025-12-20
WOOUSDT,1.1041006826984359,26.49473410433827,31.57894736842105,-45.9385042463264,76,0.27707415816257575,2022-04-08,2025-12-20
WUSDT,1.152375197511712,22.981022418129783,39.39393939393939,-44.367978427590806,33,0.14019273439371746,2024-04-03,2025-12-20
XAIUSDT,1.2002756841102544,40.79950633330191,34.21052631578947,-31.56748613951545,38,0.34358985783835155,2024-01-09,2025-12-20
XEMUSDT,0.9381261311362586,-20.329482316731053,32.5,-68.90630368999825,80,0.08075730655866438,2021-03-03,2025-12-28
XLMUSDT,1.0019000464528258,0.630515701969192,32.35294117647059,-59.989558173034766,102,0.18193990386961356,2021-01-01,2026-01-24
XMRUSDT,0.35760715739661014,-76.02571194949029,23.595505617977526,-87.39014945841423,89,-0.6779832794564513,2021-11-11,2025-12-20
XRPUSDT,1.0351376795218454,15.77405832369596,24.545454545454547,-70.57383562946835,110,0.2569256233311958,2021-01-01,2026-01-24
XTZUSDT,0.9598827386313833,-11.346851778217172,35.63218390804598,-48.96550338959424,87,0.04685825245567305,2021-11-11,2025-12-20
XVGUSDT,0.3506631960690635,-88.33961899689413,17.24137931034483,-87.94343496012905,58,-1.3264145955042108,2023-07-05,2025-12-20
XVSUSDT,0.6692535554716897,-62.267338223061394,23.076923076923077,-70.07234761138045,65,-0.5116859338533387,2023-04-13,2025-12-20
YFIUSDT,1.0284676668148998,8.587596000606034,28.235294117647058,-54.57659597357316,85,0.09515797989665553,2021-11-11,2025-12-20
YGGUSDT,0.49745469678516696,-71.66480020637421,30.909090909090907,-80.5484656100864,55,-0.9810034277191895,2023-08-05,2025-12-20
ZECUSDT,1.571698367678983,151.61666623581218,32.608695652173914,-62.65297569199597,92,0.35233675048929813,2021-11-11,2025-12-20
ZENUSDT,0.7292985685628166,-71.48755394112301,29.545454545454547,-78.88400597545098,88,-0.32454654693966023,2021-11-11,2025-12-20
ZEREBROUSDT,0.37957092265001746,-109.3011236914264,50.0,-108.4859572163339,20,-0.6841620207969615,2025-01-02,2025-12-20
ZETAUSDT,1.3774480762786456,54.71350068603444,39.02439024390244,-35.36433703472163,41,0.4660800807970748,2024-02-02,2025-12-20
ZILUSDT,0.9891404050269568,-2.5693763365358446,34.11764705882353,-52.03995220812497,85,0.08605740303852305,2021-11-11,2025-12-20
ZKUSDT,0.757340560893068,-25.392556047696967,37.03703703703704,-53.795841846562865,27,-0.6389855865622207,2024-06-17,2025-12-20
ZROUSDT,0.7754076678588102,-31.347166745903323,30.0,-50.73774619224706,30,-0.23288192741303776,2024-06-20,2025-12-20
ZRXUSDT,0.8453914363129096,-40.808384282972945,32.94117647058823,-63.46117985984817,85,0.015464653410398582,2021-11-11,2025-12-20
